County,Office,Candidate,Party,District,Votes
Clay,County Council Member,Jacqueline (Jackie) Mitchell,Republican,CO COUNCILMAN DIST I,1353
Clark,County Council Member,James (Bubba) Disponett,Republican,2,4203
Benton,County Council Member,JAMES K. SCHOEN,Republican,DISTRICT 4,601
Delaware,County Council Member,JANE LASATER,Republican,4,5632
Clay,County Council Member,Jason C Thomas,Republican,CO COUNCILMAN DIST III,1975
Clay,County Council Member,Jason D Britton,Republican,CO COUNCILMAN DIST II,1951
Boone,County Council Member,JENNIFER J HOSTETTER,Republican,1,4763
Dubois,County Council Member,Jerry R Hunefeld,Republican,COUNTY COUNCIL DISTRICT 4,2977
Allen,County Council Member,Joel M Benz,Republican,COUNTY COUNCIL 3RD DISTRICT,26830
Boone,County Council Member,JOHN RINER,Republican,2,4421
Clinton,County Council Member,Jon Hussey,Republican,1,1145
Bartholomew,County Council Member,Jorge (George) Morales,Republican,CC4,4893
Decatur,County Council Member,KENNY HOOTEN,Republican,01,1474
Boone,County Council Member,KEVIN J VAN HORN,Republican,3,3254
Dearborn,County Council Member,Kevin Turner,Republican,3,2856
Allen,County Council Member,Kimberly R (Kim) Doster,Republican,COUNTY COUNCIL 1ST DISTRICT,9970
Blackford,County Council Member,Kyle Lechien,Republican,4,738
Allen,County Council Member,Larry Brown,Republican,COUNTY COUNCIL 4TH DISTRICT,23188
Clay,County Council Member,Larry J Moss,Republican,CO COUNCILMAN DIST IV,2126
Decatur,County Council Member,LARRY M MEYER,Republican,04,2165
Bartholomew,County Council Member,Laura Dedomenic,Republican,CC2,5461
Dearborn,County Council Member,Liz Morris ,Republican,1,4182
Crawford,County Council Member,LUCAS  STROUD,Republican,1,674
Bartholomew,County Council Member,Mark E. Gorbett,Republican,CC3,3680
Crawford,County Council Member,MARK STEVENS,Republican,2,484
Daviess,County Council Member,Michael R. Myers,Republican,3,2218
Cass,County Council Member,Mike Stajduhar,Republican,3,1805
Daviess,County Council Member,Patrick Dant,Republican,4,1804
Carroll,County Council Member,Paul Rider,Republican,4,1321
Elkhart,County Council Member,RANDALL (RANDY) D YOHN,Republican,2,7497
DeKalb,County Council Member,Richard (Rick) Ring,Republican,4,2736
Benton,County Council Member,ROBERT D. SLONIGER,Republican,DISTRICT 2,621
Clinton,County Council Member,Ron Gascho,Republican,3,2596
Delaware,County Council Member,RONALD ("Ron") B QUAKENBUSH,Republican,2,5595
Delaware,County Council Member,RYAN M BALLARD,Republican,1,4258
Bartholomew,County Council Member,Scott Bonnell,Republican,CC1,3970
Carroll,County Council Member,Scott W. Ayres,Republican,2,1690
Adams,County Council Member,STAN STOPPENHAGEN,Republican,COUNTY COUNCIL 1,3191
Clark,County Council Member,Steve Doherty,Republican,4,7414
Boone,County Council Member,STEVE JACOB,Republican,4,5683
Allen,County Council Member,Thomas A (Tom) Harris,Republican,COUNTY COUNCIL 2ND DISTRICT,20170
Daviess,County Council Member,Tony Duncheon.,Republican,2,1726
Carroll,County Council Member,Tracy Martin,Republican,1,1668
DeKalb,County Council Member,William (Bill) VanWye,Republican,2,2332
Adams,County Council Member,YVETTE A WEILAND,Republican,COUNTY COUNCIL 4,1421
Allen,Township Assessor,Beverly (Bev) Zuber,Democratic,WAYNE,19577
Elkhart,Township Assessor,VERONICA DONALDSON,Democratic,CONCORD,5543
Elkhart,Township Assessor,CHRISTOPHER S DICKINSON,Republican,CONCORD,6588
Carroll,Township Trustee,Alan D. Jackson,Democratic,BURLINGTON,557
Dubois,Township Trustee,Allen  Thewes,Democratic,HALL TWP,461
Dearborn,Township Trustee,Amanda Vinup Noell ,Democratic,YORK TOWNSHIP,77
Clark,Township Trustee,Amy Burton,Democratic,OREGON,400
Daviess,Township Trustee,Amy Holstine,Democratic,BOGARD,83
Blackford,Township Trustee,Amy Payne,Democratic,WASHINGTON,232
Decatur,Township Trustee,BENJAMIN M TYLKA,Democratic,MARION,75
Daviess,Township Trustee,BRADY TURNER,Democratic,HARRISON,47
Dubois,Township Trustee,BRET G COLLIGNON,Democratic,MADISON TWP,405
Dubois,Township Trustee,Brian King,Democratic,JEFFERSON TWP,386
Allen,Township Trustee,Bruce J Amstutz,Democratic,SPRINGFIELD,381
Allen,Township Trustee,Carol Griffin,Democratic,ST JOE,10685
Clay,Township Trustee,Carolyn Mullens,Democratic,LEWIS,319
Clark,Township Trustee,Charles (Frank) Routh,Democratic,BETHLEHEM,85
DeKalb,Township Trustee,Charlie Odier,Democratic,NEWVILLE,33
Blackford,Township Trustee,Chris Holtzleiter,Democratic,LICKING,1513
Dubois,Township Trustee,Clarence Reckelhoff,Democratic,MARION TWP,441
Clark,Township Trustee,Dale Popp,Democratic,JEFFERSONVILLE,11185
Clinton,Township Trustee,Darrin S Lafferty,Democratic,KIRKLIN,298
Dubois,Township Trustee,DAVID M KEMPER,Democratic,FERDINAND TWP,1220
Allen,Township Trustee,Denita Washington,Democratic,ADAMS,4808
Bartholomew,Township Trustee,Dennis Brooks,Democratic,ROCKCREEK,229
Carroll,Township Trustee,Emily A. Meek,Democratic,WASHINGTON,180
DeKalb,Township Trustee,Emily Prosser,Democratic,UNION,1629
Clark,Township Trustee,Eric Lawhorn,Democratic,CHARLESTOWN,1586
Decatur,Township Trustee,GEORGE E CONNALL,Democratic,SALTCREEK,126
Elkhart,Township Trustee,GREGORY M BURTSFIELD,Democratic,CLEVELAND,1057
Allen,Township Trustee,Harold Kleine,Democratic,MARION,823
Delaware,Township Trustee,IVAN D GREGORY JR,Democratic,MONROE,564
Decatur,Township Trustee,JACOB MATTOX,Democratic,JACKSON,107
Crawford,Township Trustee,JAMES "JIM" TAYLOR,Democratic,LIBERTY,288
Clay,Township Trustee,James (Jim) Smith,Democratic,POSEY,1003
Dubois,Township Trustee,James K Meyer,Democratic,CASS TWP,570
Clay,Township Trustee,Janice S Cox,Democratic,DICK JOHNSON,115
Elkhart,Township Trustee,JEREMY J EVERETT  ,Democratic,CONCORD,5336
Clark,Township Trustee,Joann Sullivan,Democratic,WOOD,438
Crawford,Township Trustee,John "Geff" Procter,Democratic,UNION,152
Crawford,Township Trustee,JOHN EARL LAHUE,Democratic,JENNINGS,271
Clinton,Township Trustee,John L Bonecutter,Democratic,SUGAR CREEK,123
Blackford,Township Trustee,Judith M. (Judy) Morris,Democratic,JACKSON,271
DeKalb,Township Trustee,Judy Shippy Hart,Democratic,RICHLAND,223
Allen,Township Trustee,Julie Nolan,Democratic,JEFFERSON,266
Dubois,Township Trustee,Ken Buck,Democratic,BAINBRIDGE TWP,4714
Cass,Township Trustee,Kim Tocco,Democratic,Jackson,538
Clinton,Township Trustee,Larry L Laughner,Democratic,UNION,245
DeKalb,Township Trustee,Leon Hicks,Democratic,KEYSER,652
Clay,Township Trustee,Lisa Kellar,Democratic,BRAZIL,958
Dearborn,Township Trustee,Lonnie G Walcott ,Democratic,LAWRENCEBURG TOWNSHIPS,1875
Delaware,Township Trustee,MARILYN ("KAY") WALKER,Democratic,CENTER,10558
Bartholomew,Township Trustee,Mark S. Romine,Democratic,CLIFTY,270
Clark,Township Trustee,Martha (Bruner) Whetsell,Democratic,UTICA,1530
Allen,Township Trustee,Max J Meyer,Democratic,MONROE,468
Allen,Township Trustee,Melissa Rinehart,Democratic,PERRY,4812
Clinton,Township Trustee,Michael E Boesch,Democratic,MADISON,363
Cass,Township Trustee,Michael E. (Mike) Fincher,Democratic,Eel,2036
Dearborn,Township Trustee,Nancy Fahey Turner,Democratic,CENTER TOWNSHIPS,849
Adams,Township Trustee,NATHAN  MIHM,Democratic,UNION TWP,281
Brown,Township Trustee,Paul D. Hardin,Democratic,WASHINGTON,1125
Clinton,Township Trustee,Phillip Andrew,Democratic,ROSS,369
Allen,Township Trustee,Richard A Stevenson Sr ,Democratic,WAYNE,19447
Clark,Township Trustee,Rick Cannon,Democratic,CARR,659
Clay,Township Trustee,Robert Dodson,Democratic,CASS,63
Adams,Township Trustee,ROBERT W REEF,Democratic,JEFFERSON TWP,96
Daviess,Township Trustee,RON CRITCHLOW,Democratic,WASHINGTON,1040
Adams,Township Trustee,RUSSELL E COOK,Democratic,ST MARYS TWP,351
Crawford,Township Trustee,RUSSELL NEWKIRK,Democratic,STERLING,396
Elkhart,Township Trustee,STEPHEN M SALISBURY,Democratic,MIDDLEBURY,435
Adams,Township Trustee,STEVEN L (Steve) AFFOLDER,Democratic,FRENCH TWP,226
Brown,Township Trustee,Susan W. Showalter,Democratic,VAN BUREN,247
Elkhart,Township Trustee,SUSIE MEEKS-WADE,Democratic,WASHINGTON,674
DeKalb,Township Trustee,Suzanne Davis,Democratic,JACKSON,308
Dubois,Township Trustee,Sylvester L Voegerl,Democratic,JACKSON TWP,728
Crawford,Township Trustee,TERRY L STROUD,Democratic,WHISKEY RUN,534
Delaware,Township Trustee,TOMMY D CRAWFORD,Democratic,SALEM,623
Clark,Township Trustee,William L (Billy) Ramser,Democratic,SILVER CREEK,2603
Dubois,Township Trustee,Jeff Summers,Independent,PATOKA TWP,487
Dearborn,Township Trustee,Sherman Hughes ,Independent,CAESAR CREEK TOWNSHIP,106
Allen,Township Trustee,Steven A Kammeyer,Independent,MAUMEE,275
Bartholomew,Township Trustee,Brent N. Land,Libertarian,WAYNE,214
Benton,Township Trustee,ALISA K. NOBLE,Republican,OAK GROVE,470
Clay,Township Trustee,Amy A Griffith,Republican,SUGAR RIDGE,330
Clinton,Township Trustee,Andrea Huber,Republican,MADISON,399
Benton,Township Trustee,ANGELA A. BRUNTON,Republican,CENTER,764
DeKalb,Township Trustee,Audra Wilcoxson,Republican,JACKSON,1068
Clark,Township Trustee,Barbara Ann Reynolds,Republican,CARR,1448
Allen,Township Trustee,Barry L Steinman,Republican,JACKSON,182
Bartholomew,Township Trustee,Ben Jackson,Republican,COLUMBUS,11575
Benton,Township Trustee,BERNICE A. GILBERT,Republican,UNION,80
Elkhart,Township Trustee,BEUFORD H LEE,Republican,WASHINGTON,1553
Cass,Township Trustee,Bob Pifer,Republican,Boone,464
Benton,Township Trustee,BOSTON L. PRITCHETT ( BUTCH),Republican,BOLIVAR,317
Elkhart,Township Trustee,BRAD S SHOWALTER,Republican,BENTON,753
Brown,Township Trustee,Brandon Edens Magner,Republican,WASHINGTON,1417
Bartholomew,Township Trustee,Brenda K. Mijares,Republican,WAYNE,908
Decatur,Township Trustee,BRENDA M SHIREMAN,Republican,JACKSON,293
Clinton,Township Trustee,Brenda Robertson,Republican,FOREST,237
Delaware,Township Trustee,BRIAN DUDLEY,Republican,LIBERTY,1517
Allen,Township Trustee,Brian Yoh,Republican,ADAMS,4446
Clark,Township Trustee,Brittany G Jones-Kinder,Republican,OWEN,268
Bartholomew,Township Trustee,Bruce F. Bartells,Republican,JACKSON,297
DeKalb,Township Trustee,Carl L Casebere,Republican,STAFFORD,103
Cass,Township Trustee,Catherine (Cathy) Cree,Republican,Harrison,298
Allen,Township Trustee,Chad A MacDowell,Republican,MILAN,810
Boone,Township Trustee,CHAD JOHNSON,Republican,Clinton,323
Delaware,Township Trustee,CHARLES ("CHUCK") PAUL Sr.,Republican,HARRISON,1190
Clay,Township Trustee,Charles J (Jeff) Thompson,Republican,VAN BUREN,1007
Decatur,Township Trustee,CHARLIE BILL CONNALL,Republican,"ADAMS,ST. PAUL",536
DeKalb,Township Trustee,Cheri A Bushee,Republican,SPENCER,395
Bartholomew,Township Trustee,Chris West,Republican,GERMAN,1320
Decatur,Township Trustee,CHRISTIAN A.B. RUST,Republican,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",3440
Elkhart,Township Trustee,CHRISTINE J ARTLEY,Republican,YORK,906
Elkhart,Township Trustee,CHUCK CHEEK,Republican,ELKHART,6837
Adams,Township Trustee,COREY L AFFOLDER,Republican,WASHINGTON TWP,2210
Clinton,Township Trustee,Cory Klinedinst,Republican,OWEN,275
DeKalb,Township Trustee,Craig Bassett,Republican,UNION,2929
Decatur,Township Trustee,DAN WENNING,Republican,"SANDCREEK NORTH,SANDCREEK SOUTH,WESTPORT",879
Boone,Township Trustee,DANNY MITCHELL,Republican,Jackson,880
Adams,Township Trustee,DARREL EHLERDING,Republican,PREBLE TWP,435
Bartholomew,Township Trustee,David Dwyer,Republican,HARRISON,1412
Dearborn,Township Trustee,David J Wunderlich,Republican,WASHINGTON TOWNSHIP,404
Decatur,Township Trustee,DAVID R ISRAEL,Republican,CLAY,375
Carroll,Township Trustee,Dean Gangwer,Republican,DEMOCRAT,317
Clay,Township Trustee,DeAnna L Steiner,Republican,WASHINGTON,295
Boone,Township Trustee,DEBBIE MARTIN,Republican,Washington,532
Carroll,Township Trustee,Deborah (Deb) L Foreman,Republican,JACKSON,399
Dearborn,Township Trustee,Denise (Cottingham) Bowling ,Republican,HARRISON TOWNSHIPS,1059
Delaware,Township Trustee,DENISE THORNBURG,Republican,DELAWARE,1075
Delaware,Township Trustee,DEWAYNE RICHMOND,Republican,CENTER,6601
DeKalb,Township Trustee,Diana L Miller,Republican,SMITHFIELD,520
Cass,Township Trustee,Diann A. Sedam,Republican,Noble,569
DeKalb,Township Trustee,Donald F Gengnagel,Republican,NEWVILLE,160
Dubois,Township Trustee,Donald J. Astrike,Republican,PATOKA TWP,1616
Carroll,Township Trustee,Donald L. Leisure,Republican,ROCK CREEK,107
Carroll,Township Trustee,Doris McLeland,Republican,DEER CREEK,1259
Carroll,Township Trustee,Dwaine K. Ward,Republican,MADISON,155
Decatur,Township Trustee,ELIZABETH A FRY,Republican,MARION,549
Crawford,Township Trustee,ENOS E SCHWARTZ,Republican,JOHNSON,102
Allen,Township Trustee,Eric (ET) Tippmann,Republican,PERRY,9420
Allen,Township Trustee,Erik S Linnemeier,Republican,LAKE,898
Clinton,Township Trustee,Fran Reagan,Republican,JACKSON,403
Decatur,Township Trustee,FRED A KRIEGER,Republican,SALTCREEK,376
Adams,Township Trustee,FRED J KUNKEL,Republican,ROOT TWP,2120
Bartholomew,Township Trustee,Gary W. Jaquess,Republican,ROCKCREEK,364
Adams,Township Trustee,GERALD M "Jerry" WALKER,Republican,MONROE TWP,1077
Clark,Township Trustee,Greg Alexander,Republican,UNION,1152
Dearborn,Township Trustee,Greggory Callahan,Republican,YORK TOWNSHIP,425
DeKalb,Township Trustee,Heather L Bledsoe,Republican,WILMINGTON,785
Clark,Township Trustee,Irene (Renie) Coffman,Republican,WOOD,680
Clinton,Township Trustee,James (Jim) A Harris,Republican,ROSS,582
Elkhart,Township Trustee,JAMES (JIM) WELDY,Republican,JEFFERSON,2892
Clark,Township Trustee,James Allen Bottorff,Republican,MONROE,1792
Boone,Township Trustee,JAMES D (Jim) BALDWIN,Republican,Worth,1174
Decatur,Township Trustee,JAMES GEIS,Republican,FUGIT,730
Carroll,Township Trustee,Jamie Musall,Republican,ADAMS,162
Allen,Township Trustee,Jane Linker,Republican,MADISON,569
Adams,Township Trustee,JEANENE K NEUENSCHWANDER,Republican,WABASH TWP,1626
Clinton,Township Trustee,Jeffrey C Sigler,Republican,WASHINGTON,323
Cass,Township Trustee,Jennifer M. Nies,Republican,Clay,946
DeKalb,Township Trustee,Jerry D Staller,Republican,BUTLER,543
Dearborn,Township Trustee,Jerry R Caldwell,Republican,CLAY TOWNSHIPS,738
Dearborn,Township Trustee,Jim Maune ,Republican,JACKSON 1,579
Elkhart,Township Trustee,JIM WEEBER,Republican,CONCORD,6829
Daviess,Township Trustee,Joan Harker,Republican,REEVE,219
Bartholomew,Township Trustee,John A. McDonald,Republican,CLAY,930
Allen,Township Trustee,John D Henry,Republican,PLEASANT,938
Clark,Township Trustee,John Durbin,Republican,UTICA,1705
Boone,Township Trustee,JOHN MERSON,Republican,Jefferson,552
Carroll,Township Trustee,John R. O'Rourke,Republican,CARROLLTON,223
Cass,Township Trustee,Joseph W. Pear,Republican,Miami,454
Daviess,Township Trustee,Joshua M. Dove,Republican,ELMORE,304
Daviess,Township Trustee,Karen McBride,Republican,STEELE,301
Elkhart,Township Trustee,KATHERINE A WEAVER,Republican,BAUGO,2191
Carroll,Township Trustee,Kathy A. Justice,Republican,LIBERTY,157
Elkhart,Township Trustee,KATHY J GORDON,Republican,CLEVELAND,2141
Dearborn,Township Trustee,Katrina L. McIntosh,Republican,SPARTA TOWNSHIPS,738
Elkhart,Township Trustee,KENNETH A MILLER,Republican,UNION,1446
Adams,Township Trustee,KERRY L STEINER,Republican,HARTFORD TWP,269
Elkhart,Township Trustee,KERRY YAW,Republican,HARRISON,815
Clay,Township Trustee,Kevin Barrett,Republican,PERRY,355
Clinton,Township Trustee,Kevin Evans,Republican,CENTER,2866
Blackford,Township Trustee,Kim Twibell Batten,Republican,HARRISON,597
Daviess,Township Trustee,Kimberly A. Armes,Republican,HARRISON,236
Crawford,Township Trustee,KYLE O WISEMAN,Republican,OHIO,183
Dubois,Township Trustee,Larry  Gene Hall,Republican,COLUMBIA TWP,324
Dearborn,Township Trustee,Laura N Ankenman,Republican,MANCHESTER TOWNSHIP,1090
Benton,Township Trustee,LEONA "KATIE" BUTTS,Republican,HICKORY GROVE,72
Delaware,Township Trustee,LEONARD REESE,Republican,MONROE,1045
Adams,Township Trustee,LESLIE REILLY-GREEN,Republican,KIRKLAND TWP,369
Elkhart,Township Trustee,LINDA A HARTZELL,Republican,OLIVE,1012
Delaware,Township Trustee,LISA GARRISON,Republican,WASHINGTON,566
Bartholomew,Township Trustee,Lisa Moore,Republican,FLATROCK,534
Elkhart,Township Trustee,LISA O'LENA,Republican,OSOLO,5921
Boone,Township Trustee,LORA L THOMPSON,Republican,Sugar Creek,654
Allen,Township Trustee,Lynn E Rorick ,Republican,JEFFERSON,642
Crawford,Township Trustee,MAE B PARR,Republican,BOONE,46
Cass,Township Trustee,Marcia A. Harness,Republican,Tipton,770
Carroll,Township Trustee,Marcia Jura,Republican,TIPPECANOE,715
Cass,Township Trustee,Margaret Hubenthal,Republican,Bethlehem,234
Daviess,Township Trustee,Maria C. Killion,Republican,VEALE,480
DeKalb,Township Trustee,Mark  Jennings,Republican,TROY,99
Dubois,Township Trustee,Mark A Kieffner,Republican,BOONE TWP,344
Cass,Township Trustee,Mark Cotner,Republican,Jefferson,423
Cass,Township Trustee,Mark Strong,Republican,Eel,2061
Carroll,Township Trustee,Marla R Milazzo,Republican,CLAY,319
Allen,Township Trustee,Marty Dager,Republican,SCIPIO,163
Dubois,Township Trustee,Marvin Gene Eisenhut,Republican,HARBISON TWP,523
DeKalb,Township Trustee,Mary Dangler,Republican,GRANT,767
Clay,Township Trustee,Mendy Litz,Republican,JACKSON,1104
DeKalb,Township Trustee,MICHAEL J LILLY,Republican,KEYSER,1266
Allen,Township Trustee,Michael Meyers,Republican,ABOITE,13251
Daviess,Township Trustee,Michelle R. Guy,Republican,WASHINGTON,3504
Daviess,Township Trustee,Mike Burch,Republican,MADISON,824
Cass,Township Trustee,Mike Deitrich,Republican,Clinton,188
Dearborn,Township Trustee,Mike Merrill ,Republican,HOGAN TOWNSHIP,341
Boone,Township Trustee,MIKE MORGAN,Republican,Marion,455
Adams,Township Trustee,MONICA SCHAEFER,Republican,BLUE CREEK TWP,164
Dearborn,Township Trustee,Myrtle M White ,Republican,LOGAN TOWNSHIPS,1300
Clinton,Township Trustee,Nick K Bales,Republican,MICHIGAN,500
Benton,Township Trustee,PAM MOLTER,Republican,YORK,65
DeKalb,Township Trustee,Pamela Sebert,Republican,RICHLAND,261
Delaware,Township Trustee,PATRICIA (TRISH) CARROLL,Republican,SALEM,1001
Dearborn,Township Trustee,Patricia Little,Republican,MILLER TOWNSHIPS,3396
Crawford,Township Trustee,PATRICIA P. RAMSEY,Republican,JENNINGS,312
Elkhart,Township Trustee,PEGGY HUNSBERGER,Republican,LOCKE,648
Delaware,Township Trustee,PEGGY L EVANS,Republican,NILES,463
Brown,Township Trustee,Phil Stephens,Republican,HAMBLEN,1463
Delaware,Township Trustee,R BOBBY ADAMS,Republican,PERRY,550
Crawford,Township Trustee,RALPH D SHERRON,Republican,LIBERTY,426
Delaware,Township Trustee,RALPH FLOWERS,Republican,HAMILTON,2530
Boone,Township Trustee,RANDY LARGE,Republican,Center,4857
Benton,Township Trustee,RENE ADWELL,Republican,PINE,113
Carroll,Township Trustee,Rita Millhouse,Republican,JEFFERSON,778
Bartholomew,Township Trustee,Rob Simpson,Republican,OHIO,651
Daviess,Township Trustee,Robert D. Showalter,Republican,BARR,967
Allen,Township Trustee,Robert E Arnold,Republican,WASHINGTON,8511
Clay,Township Trustee,Robert M (Mike) Fowler Jr,Republican,HARRISON,743
Bartholomew,Township Trustee,Ronald D. Hatton,Republican,HAWCREEK,991
Decatur,Township Trustee,RONNIE BRUNER,Republican,CLINTON,179
Elkhart,Township Trustee,RUTH A EASH,Republican,MIDDLEBURY,1780
DeKalb,Township Trustee,Sandra (Sandy) M Harrison,Republican,FRANKLIN,346
Brown,Township Trustee,Sandra K. Higgins,Republican,JACKSON,1452
Bartholomew,Township Trustee,Sandy Bayles,Republican,SANDCREEK,704
Carroll,Township Trustee,Sarah E. Hanaway,Republican,MONROE,803
Allen,Township Trustee,Sarah Gnagy,Republican,ST JOE,16062
Dubois,Township Trustee,Scott A. Blazey,Republican,MADISON TWP,935
Cass,Township Trustee,Scott Albaugh,Republican,Washington,387
Clinton,Township Trustee,Scott Kimmel,Republican,PERRY,412
Cass,Township Trustee,Scott M. Rudicel,Republican,Adams,285
Allen,Township Trustee,Selma Hough,Republican,EEL RIVER,1403
DeKalb,Township Trustee,Sicily L Wappes,Republican,FAIRFIELD,467
DeKalb,Township Trustee,Stacey L Crowl,Republican,CONCORD,381
Cass,Township Trustee,Stephany R. Prather,Republican,Deer Creek,293
Clark,Township Trustee,Steve Gill,Republican,JEFFERSONVILLE,8800
Allen,Township Trustee,Steven P Herman,Republican,CEDAR CREEK,4550
Cass,Township Trustee,Sunny Saylor Gordon,Republican,Jackson,520
Daviess,Township Trustee,Teresa K. Huff,Republican,VAN BUREN,207
Clay,Township Trustee,Terry L Castor,Republican,DICK JOHNSON,419
Clark,Township Trustee,Thomas (Tank) Harris III,Republican,SILVER CREEK,2533
Clay,Township Trustee,Thomas J (TJ) Sneddon,Republican,BRAZIL,1221
Clark,Township Trustee,Todd Webb,Republican,WASHINGTON,571
Clark,Township Trustee,Tom Kendrick,Republican,CHARLESTOWN,3710
Elkhart,Township Trustee,TOM LANTZ,Republican,JACKSON,1379
Clinton,Township Trustee,Tom Marshall,Republican,JOHNSON,109
Elkhart,Township Trustee,TONI MILLER,Republican,CLINTON,586
Benton,Township Trustee,TRACY A. LANG,Republican,GRANT,312
Allen,Township Trustee,Vicki L Thompson,Republican,MAUMEE,536
Brown,Township Trustee,Vicki Payne,Republican,VAN BUREN,618
Delaware,Township Trustee,VICKIE E WALBURN,Republican,UNION,549
Allen,Township Trustee,William E (Bill) Harris,Republican,SPRINGFIELD,683
Elkhart,Township Board Member,AARON K MISHLER,Democratic,OSOLO,2754
Allen,Township Board Member,Abbie Fuelling,Democratic,PERRY,3768
Carroll,Township Board Member,Adam Butcher,Democratic,CARROLLTON,185
Allen,Township Board Member,Alan R Gilbert,Democratic,ABOITE,5919
Dubois,Township Board Member,Albert  Dilger,Democratic,FERDINAND TWP,1112
Clay,Township Board Member,Alyssa Papinchock Lovett,Democratic,BRAZIL,703
Elkhart,Township Board Member,ANDREW (ANDY) WILLIAMS,Democratic,CLEVELAND,910
Clark,Township Board Member,Angela Cornett,Democratic,CHARLESTOWN,1558
Decatur,Township Board Member,ANN M STAGGE,Democratic,CLAY,214
Delaware,Township Board Member,ANNE MARIE COPELAND,Democratic,HAMILTON,1297
Allen,Township Board Member,Anthony (Tony) Henry,Democratic,WAYNE,13167
Delaware,Township Board Member,ASHLEY WRIGHT,Democratic,MONROE,646
Allen,Township Board Member,Austin Barron,Democratic,LAKE,243
Blackford,Township Board Member,Betty Jo Armstrong,Democratic,JACKSON,221
Crawford,Township Board Member,BEVERLY  OXLEY,Democratic,PATOKA,234
Crawford,Township Board Member,BEVERLY ARCHIBALD,Democratic,STERLING,283
Bartholomew,Township Board Member,Bob Hyatt,Democratic,HARRISON,511
Clark,Township Board Member,Brandy Brewer,Democratic,JEFFERSONVILLE,7011
Clay,Township Board Member,Brandy Pierce,Democratic,BRAZIL,763
Allen,Township Board Member,Bruce Norman Stier,Democratic,WAYNE,11143
Clinton,Township Board Member,C David Little,Democratic,UNION,198
Elkhart,Township Board Member,CHAD M CRABTREE,Democratic,CONCORD,4702
Dubois,Township Board Member,Charlene L. Atkins,Democratic,JEFFERSON TWP,264
Elkhart,Township Board Member,CHARLES D MUMAW,Democratic,ELKHART,3981
Crawford,Township Board Member,CHARLES T PARKS,Democratic,WHISKEY RUN,216
Clark,Township Board Member,Chastity L Glowaski,Democratic,CARR,501
Delaware,Township Board Member,CHERYL WESLEY,Democratic,HARRISON,722
Delaware,Township Board Member,CHRIS MCCAMMON,Democratic,MONROE,450
Carroll,Township Board Member,Christopher J. Dyke,Democratic,WASHINGTON,148
Delaware,Township Board Member,CONNIE RENEA SMITH,Democratic,SALEM,552
Clinton,Township Board Member,Craig B Michael,Democratic,OWEN,145
Dubois,Township Board Member,Dan Oeding,Democratic,JACKSON TWP,584
Crawford,Township Board Member,DANIEL D HOUSE,Democratic,LIBERTY,318
Dearborn,Township Board Member,"Darry Hutcherson, Sr",Democratic,LAWRENCEBURG TOWNSHIPS,1124
Crawford,Township Board Member,DARWIN GROVES,Democratic,UNION,71
Crawford,Township Board Member,DAVID A SCHOTTER,Democratic,JENNINGS,209
Dearborn,Township Board Member,David A Todd,Democratic,MANCHESTER TOWNSHIP,291
Daviess,Township Board Member,DAVID D NEIDIGH,Democratic,ELMORE,160
Dubois,Township Board Member,David J Spellmeyer,Democratic,BAINBRIDGE TWP,3273
Bartholomew,Township Board Member,David R. Skinner,Democratic,SANDCREEK,296
DeKalb,Township Board Member,David S Albright,Democratic,RICHLAND,302
Crawford,Township Board Member,DAVID W BULLINGTON,Democratic,LIBERTY,295
Clay,Township Board Member,Dawn M Bemis,Democratic,VAN BUREN,346
Blackford,Township Board Member,Denise Hile,Democratic,JACKSON,179
Decatur,Township Board Member,DENNIS COX,Democratic,"SANDCREEK NORTH,SANDCREEK SOUTH,WESTPORT",616
Bartholomew,Township Board Member,Dennis Tibbetts,Democratic,WAYNE,520
Allen,Township Board Member,Denny Burden,Democratic,WASHINGTON,3303
Decatur,Township Board Member,DONALD T WILMER,Democratic,MARION,170
Clark,Township Board Member,Donna S Hurst,Democratic,WOOD,353
Clark,Township Board Member,Elysia M Fisher,Democratic,CHARLESTOWN,1239
Clark,Township Board Member,Eric Schnatter,Democratic,BETHLEHEM,40
Elkhart,Township Board Member,ERIN HIPSHER,Democratic,WASHINGTON,691
Dubois,Township Board Member,Eugene A. Bachman,Democratic,MARION TWP,329
Bartholomew,Township Board Member,F. Norma Carson,Democratic,ROCKCREEK,209
Clark,Township Board Member,Farrah Alexander,Democratic,SILVER CREEK,1616
Dubois,Township Board Member,Francis Egler,Democratic,FERDINAND TWP,858
Dubois,Township Board Member,Fred J. Lampert,Democratic,HALL TWP,391
Bartholomew,Township Board Member,Georgia C. McCarty,Democratic,HAWCREEK,487
Brown,Township Board Member,Gerald Joe Miller,Democratic,WASHINGTON,1325
Dearborn,Township Board Member,Gerald Vornheder,Democratic,MANCHESTER TOWNSHIP,243
Clay,Township Board Member,Glen Brown,Democratic,POSEY,466
Blackford,Township Board Member,Gloria J. Mahan,Democratic,LICKING,1079
Dubois,Township Board Member,Gregory K Welp,Democratic,JACKSON TWP,573
Decatur,Township Board Member,GRETCHEN  STONE,Democratic,MARION,283
Clark,Township Board Member,Holly Cannon,Democratic,CARR,639
