County,Office,Candidate,Party,District,Votes
Crawford,"County Council Member, At Large",Daniel G. Crecelius,Republican,Crawford County,2313
Daviess,"County Council Member, At Large",Bill Strange,Democratic,Daviess County,3213
Daviess,"County Council Member, At Large",Gary J. Haag,Democratic,Daviess County,3540
Daviess,"County Council Member, At Large","Roger A. Cox, Sr.",Democratic,Daviess County,2674
Daviess,"County Council Member, At Large",Janet McBride Goodwin,Republican,Daviess County,6276
Daviess,"County Council Member, At Large",Marion R. Barber,Republican,Daviess County,6275
Daviess,"County Council Member, At Large",Mike D. Sprinkle,Republican,Daviess County,5889
Dearborn,"County Council Member, At Large",Ben Turner,Democratic,Dearborn County,6934
Dearborn,"County Council Member, At Large",Doug Taylor,Democratic,Dearborn County,7988
Dearborn,"County Council Member, At Large","Richard M. Ullrich, Jr.",Democratic,Dearborn County,7059
Dearborn,"County Council Member, At Large",Bill Ulrich,Republican,Dearborn County,10782
Dearborn,"County Council Member, At Large",Charlie Fehrman,Republican,Dearborn County,11634
Dearborn,"County Council Member, At Large",Mark Mitter,Republican,Dearborn County,10267
Decatur,"County Council Member, At Large",Dennis R. Fogle,Democratic,Decatur County,4184
Decatur,"County Council Member, At Large",Teresa O'Mara,Democratic,Decatur County,4872
Decatur,"County Council Member, At Large",Ernest J. Gauck,Republican,Decatur County,6371
Decatur,"County Council Member, At Large",Geneva Hunt,Republican,Decatur County,5269
Decatur,"County Council Member, At Large",Rheadawn Metz,Republican,Decatur County,5412
DeKalb,"County Council Member, At Large",Patrick McCormick,Democratic,DeKalb County,5497
DeKalb,"County Council Member, At Large",Janet L. Ordway,Republican,DeKalb County,9428
DeKalb,"County Council Member, At Large",Larry L. Moughler,Republican,DeKalb County,8850
DeKalb,"County Council Member, At Large",Robert Wilder,Republican,DeKalb County,8034
Delaware,"County Council Member, At Large",Bradley T. Bookout,Democratic,Delaware County,21199
Delaware,"County Council Member, At Large",Jack Donati,Democratic,Delaware County,18821
Delaware,"County Council Member, At Large",Patricia (Pattie) Lackey,Democratic,Delaware County,19000
Delaware,"County Council Member, At Large",Michael J. Davis,Libertarian,Delaware County,4648
Delaware,"County Council Member, At Large",David E. Robertson,Republican,Delaware County,18954
Delaware,"County Council Member, At Large",Joe Russell,Republican,Delaware County,20920
Delaware,"County Council Member, At Large",Mel Botkin,Republican,Delaware County,22273
Dubois,"County Council Member, At Large",Gregory A. Kendall,Democratic,Dubois County,9360
Dubois,"County Council Member, At Large",Leon Fleck,Democratic,Dubois County,8003
Dubois,"County Council Member, At Large",Richard L. Eckerle,Democratic,Dubois County,7704
Dubois,"County Council Member, At Large",Melvin Menke,Republican,Dubois County,9792
Elkhart,"County Council Member, At Large",Charles M. Walker,Democratic,Elkhart County,15696
Elkhart,"County Council Member, At Large",Everett F. Lienhart,Democratic,Elkhart County,17764
Elkhart,"County Council Member, At Large",Mary Soellinger,Democratic,Elkhart County,17539
Elkhart,"County Council Member, At Large",Michael W. Schwab,Libertarian,Elkhart County,3883
Elkhart,"County Council Member, At Large",Phil DeJohn,Libertarian,Elkhart County,3107
Elkhart,"County Council Member, At Large",Dennis E. Sharkey,Republican,Elkhart County,36341
Elkhart,"County Council Member, At Large",Jim Hartman,Republican,Elkhart County,36796
Elkhart,"County Council Member, At Large",John K. Letherman,Republican,Elkhart County,35615
