"election_id","office_id","district","office_local","office","seat","n_winners","selection_method","retention_method","open_seat","contested","runoff","special"
"FL_1996-09-03_PRI","TC2_20_9","20","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_20_19","20","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_1996-10-01_PRI","TC2_2_2","2","Circuit Judge","TC2","2",2,"NPE",NA,NA,1,1,0
"FL_1998-11-03_GEN","AG_FL_000","FL","Attorney General","AG","000",1,"NPE",NA,NA,1,0,0
"FL_1998-11-03_GEN","TC2_6_20","6","Circuit Judge","TC2","20",1,"NPE",NA,NA,1,0,0
"FL_1998-11-03_GEN","TC2_18_6","18","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1998-11-03_GEN","TC2_18_9","18","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI-D","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_1998-09-01_PRI-R","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_1998-09-01_PRI-R","SA_20_000","20","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_1_5","1","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_2_5","2","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_6_20","6","Circuit Judge","TC2","20",2,"NPE",NA,NA,1,1,0
"FL_1998-09-01_PRI","TC2_11_10","11","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_11_30","11","Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_11_32","11","Circuit Judge","TC2","32",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_11_40","11","Circuit Judge","TC2","40",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_11_41","11","Circuit Judge","TC2","41",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_11_45","11","Circuit Judge","TC2","45",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_11_62","11","Circuit Judge","TC2","62",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_18_6","18","Circuit Judge","TC2","6",2,"NPE",NA,NA,1,1,0
"FL_1998-09-01_PRI","TC2_18_9","18","Circuit Judge","TC2","9",2,"NPE",NA,NA,1,1,0
"FL_1998-09-01_PRI","TC2_19_6","19","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1998-09-01_PRI","TC2_19_9","19","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","SA_008_000","008","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","SA_011_000","011","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","SA_013_000","013","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","SA_014_000","014","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","SA_016_000","016","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","PD_009_000","009","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","PD_013_000","013","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","PD_015_000","015","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","TC2_011_8","011","Circuit Judge","TC2","8",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","TC2_011_25","011","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","TC2_013_25","013","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_2000-11-07_GEN","TC2_017_31","017","Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI-R","SA_5_000","5","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_2000-09-05_PRI-R","SA_13_000","13","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_2000-09-05_PRI-R","SA_16_000","16","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_2000-09-05_PRI-D","SA_13_000","13","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_2000-09-05_PRI-D","SA_17_000","17","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_2000-09-05_PRI-R","PD_6_000","6","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_2000-09-05_PRI-R","PD_7_000","7","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_1_14","1","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_6_14","6","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_8_5","8","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_9_3","9","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_9_11","9","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_9_15","9","Circuit Judge","TC2","15",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_9_19","9","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_11_8","11","Circuit Judge","TC2","8",2,"NPE",NA,NA,1,1,0
"FL_2000-09-05_PRI","TC2_11_24","11","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_11_25","11","Circuit Judge","TC2","25",2,"NPE",NA,NA,1,1,0
"FL_2000-09-05_PRI","TC2_11_56","11","Circuit Judge","TC2","56",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_13_25","13","Circuit Judge","TC2","25",2,"NPE",NA,NA,1,1,0
"FL_2000-09-05_PRI","TC2_14_3","14","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_17_31","17","Circuit Judge","TC2","31",2,"NPE",NA,NA,1,1,0
"FL_2000-09-05_PRI","TC2_18_10","18","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_18_11","18","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_2000-09-05_PRI","TC2_19_8","19","Circuit Judge","TC2","8",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","AG_FL_000","FL","Attorney General","AG","000",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_6_26","6","Circuit Judge","TC2","26",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_7_24","7","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_8_12","8","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_9_21","9","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_9_37","9","Circuit Judge","TC2","37",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_11_46","11","Circuit Judge","TC2","46",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_12_5","12","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_12_19","12","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_13_30","13","Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_13_37","13","Circuit Judge","TC2","37",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_15_34","15","Circuit Judge","TC2","34",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_17_26","17","Circuit Judge","TC2","26",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_17_41","17","Circuit Judge","TC2","41",1,"NPE",NA,NA,1,0,0
"FL_2002-11-05_GEN","TC2_17_52","17","Circuit Judge","TC2","52",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI-R","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_2002-09-10_PRI-D","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_2002-09-10_PRI-R","SA_20_000","20","State Attorney","SA","000",2,"PE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_4_5","4","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_4_13","4","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_5_1","5","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_6_8","6","Circuit Judge","TC2","8",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_6_25","6","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_6_26","6","Circuit Judge","TC2","26",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_6_28","6","Circuit Judge","TC2","28",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_6_41","6","Circuit Judge","TC2","41",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_7_24","7","Circuit Judge","TC2","24",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_8_12","8","Circuit Judge","TC2","12",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_9_21","9","Circuit Judge","TC2","21",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_9_37","9","Circuit Judge","TC2","37",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_11_1","11","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_11_4","11","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_11_46","11","Circuit Judge","TC2","46",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_12_5","12","Circuit Judge","TC2","5",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_12_19","12","Circuit Judge","TC2","19",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_13_7","13","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_13_30","13","Circuit Judge","TC2","30",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_13_37","13","Circuit Judge","TC2","37",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_15_3","15","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_15_14","15","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_15_34","15","Circuit Judge","TC2","34",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_17_11","17","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_17_26","17","Circuit Judge","TC2","26",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_17_29","17","Circuit Judge","TC2","29",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_17_37","17","Circuit Judge","TC2","37",1,"NPE",NA,NA,1,0,0
"FL_2002-09-10_PRI","TC2_17_41","17","Circuit Judge","TC2","41",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_17_52","17","Circuit Judge","TC2","52",2,"NPE",NA,NA,1,1,0
"FL_2002-09-10_PRI","TC2_19_11","19","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","SA_2_000","2","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","SA_8_000","8","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","SA_11_000","11","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","SA_14_000","14","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","PD_7_000","7","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","PD_9_000","9","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","PD_11_000","11","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","PD_13_000","13","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","TC2_5_10","5","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","TC2_6_22","6","Circuit Judge","TC2","22",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","TC2_8_9","8","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","TC2_11_40","11","Circuit Judge","TC2","40",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","TC2_12_2","12","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_2004-11-02_GEN","TC2_19_2","19","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI-R","SA_11_000","11","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_2004-08-31_PRI-R","SA_13_000","13","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_2004-08-31_PRI-R","SA_16_000","16","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_2004-08-31_PRI-R","PD_7_000","7","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_2004-08-31_PRI-D","PD_8_000","8","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_5_10","5","Circuit Judge","TC2","10",2,"NPE",NA,NA,1,1,0
"FL_2004-08-31_PRI","TC2_5_24","5","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_6_18","6","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_6_22","6","Circuit Judge","TC2","22",2,"NPE",NA,NA,1,1,0
"FL_2004-08-31_PRI","TC2_8_9","8","Circuit Judge","TC2","9",2,"NPE",NA,NA,1,1,0
"FL_2004-08-31_PRI","TC2_11_3","11","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_11_32","11","Circuit Judge","TC2","32",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_11_40","11","Circuit Judge","TC2","40",2,"NPE",NA,NA,1,1,0
"FL_2004-08-31_PRI","TC2_11_45","11","Circuit Judge","TC2","45",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_12_2","12","Circuit Judge","TC2","2",2,"NPE",NA,NA,1,1,0
"FL_2004-08-31_PRI","TC2_13_17","13","Circuit Judge","TC2","17",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_15_4","15","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_17_13","17","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_17_51","17","Circuit Judge","TC2","51",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_19_1","19","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_2004-08-31_PRI","TC2_19_2","19","Circuit Judge","TC2","2",2,"NPE",NA,NA,1,1,0
"FL_2006-11-07_GEN","AG_FL_000","FL","Attorney General","AG","000",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_1_15","1","Circuit Judge","TC2","15",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_4_34","4","Circuit Judge","TC2","34",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_5_29","5","Circuit Judge","TC2","29",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_5_31","5","Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_6_9","6","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_6_32","6","Circuit Judge","TC2","32",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_7_27","7","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_8_4","8","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_9_5","9","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_10_27","10","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_11_78","11","Circuit Judge","TC2","78",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_11_80","11","Circuit Judge","TC2","80",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_12_21","12","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_13_32","13","Circuit Judge","TC2","32",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_13_43","13","Circuit Judge","TC2","43",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_13_44","13","Circuit Judge","TC2","44",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_13_45","13","Circuit Judge","TC2","45",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_15_13","15","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_17_57","17","Circuit Judge","TC2","57",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_17_58","17","Circuit Judge","TC2","58",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_18_20","18","Circuit Judge","TC2","20",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_19_19","19","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_20_29","20","Circuit Judge","TC2","29",1,"NPE",NA,NA,1,0,0
"FL_2006-11-07_GEN","TC2_20_30","20","Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI-D","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_1_15","1","Circuit Judge","TC2","15",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_1_23","1","Circuit Judge","TC2","23",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_1_24","1","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_4_33","4","Circuit Judge","TC2","33",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_4_34","4","Circuit Judge","TC2","34",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_4_35","4","Circuit Judge","TC2","35",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_5_7","5","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_5_29","5","Circuit Judge","TC2","29",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_5_30","5","Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_5_31","5","Circuit Judge","TC2","31",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_6_9","6","Circuit Judge","TC2","9",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_6_32","6","Circuit Judge","TC2","32",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_6_45","6","Circuit Judge","TC2","45",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_7_27","7","Circuit Judge","TC2","27",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_8_4","8","Circuit Judge","TC2","4",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_9_5","9","Circuit Judge","TC2","5",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_9_42","9","Circuit Judge","TC2","42",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_9_43","9","Circuit Judge","TC2","43",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_10_27","10","Circuit Judge","TC2","27",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_10_28","10","Circuit Judge","TC2","28",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_11_25","11","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_11_42","11","Circuit Judge","TC2","42",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_11_78","11","Circuit Judge","TC2","78",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_11_79","11","Circuit Judge","TC2","79",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_11_80","11","Circuit Judge","TC2","80",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_12_13","12","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_12_16","12","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_12_21","12","Circuit Judge","TC2","21",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_13_25","13","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_13_32","13","Circuit Judge","TC2","32",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_13_43","13","Circuit Judge","TC2","43",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_13_44","13","Circuit Judge","TC2","44",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_13_45","13","Circuit Judge","TC2","45",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_14_11","14","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_15_13","15","Circuit Judge","TC2","13",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_17_6","17","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_17_57","17","Circuit Judge","TC2","57",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_17_58","17","Circuit Judge","TC2","58",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_18_20","18","Circuit Judge","TC2","20",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_19_19","19","Circuit Judge","TC2","19",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_20_9","20","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_20_14","20","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_20_26","20","Circuit Judge","TC2","26",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_20_28","20","Circuit Judge","TC2","28",1,"NPE",NA,NA,1,0,0
"FL_2006-09-05_PRI","TC2_20_29","20","Circuit Judge","TC2","29",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_20_30","20","Circuit Judge","TC2","30",2,"NPE",NA,NA,1,1,0
"FL_2006-09-05_PRI","TC2_20_31","20","Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","SA_9_000","9","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","SA_14_000","14","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","SA_15_000","15","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","SA_16_000","16","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","PD_1_000","1","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","PD_4_000","4","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","PD_12_000","12","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","PD_19_000","19","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_2_7","2","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_5_3","5","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_6_8","6","Circuit Judge","TC2","8",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_9_22","9","Circuit Judge","TC2","22",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_11_19","11","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_16_4","16","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_17_3","17","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_17_21","17","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_17_27","17","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","TC2_19_4","19","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_2008-11-04_GEN","SC_1_000","1",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_2008-11-04_GEN","TC1_1_6","1",NA,"TC1","6",1,"RE",NA,NA,0,0,0
"FL_2008-11-04_GEN","TC1_1_3","1",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_2008-11-04_GEN","TC1_1_5","1",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_2008-11-04_GEN","TC1_1_1","1",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_2008-11-04_GEN","TC1_1_2","1",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_2008-11-04_GEN","TC1_2_1","2",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_2008-11-04_GEN","TC1_2_2","2",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_2008-11-04_GEN","TC1_2_3","2",NA,"TC1","3",1,"RE",NA,NA,0,0,0
